154366,"10/5/2015 19:47","10/5/2015 19:52","SEA00116",276.494,"Seattle University / E Columbia St & 12th Ave","12th Ave & E Yesler Way","FH-04","CD-01","Member","Female",1982
154372,"10/5/2015 20:14","10/5/2015 20:18","SEA00022",244.406,"Cal Anderson Park / 11th Ave & Pine St","Seattle University / E Columbia St & 12th Ave","CH-08","FH-04","Member","Male",1978
154378,"10/5/2015 20:37","10/5/2015 20:45","SEA00411",482.061,"Seattle University / E Columbia St & 12th Ave","12th Ave & E Mercer St","FH-04","CH-15","Member","Male",1995
154384,"10/5/2015 20:51","10/5/2015 21:01","SEA00306",574.069,"Frye Art Museum / Terry Ave & Columbia St","E Harrison St & Broadway Ave E","FH-01","CH-02","Member","Male",1985
154403,"10/6/2015 5:03","10/6/2015 5:09","SEA00080",375.134,"Bellevue Ave & E Pine St","Frye Art Museum / Terry Ave & Columbia St","CH-12","FH-01","Member","Male",1988
154428,"10/6/2015 7:35","10/6/2015 7:44","SEA00470",492.518,"15th Ave E & E Thomas St","Seattle University / E Columbia St & 12th Ave","CH-05","FH-04","Member","Female",1979
154440,"10/6/2015 7:52","10/6/2015 8:05","SEA00150",758.713,"Seattle University / E Columbia St & 12th Ave","Republican St & Westlake Ave N","FH-04","SLU-04","Member","Male",1987
154445,"10/6/2015 8:00","10/6/2015 8:10","SEA00049",608.42,"Seattle University / E Columbia St & 12th Ave","Occidental Park / Occidental Ave S & S Washington St","FH-04","PS-04","Member","Male",1976
154485,"10/6/2015 8:43","10/6/2015 8:51","SEA00069",530.864,"Seattle University / E Columbia St & 12th Ave","E Harrison St & Broadway Ave E","FH-04","CH-02","Member","Other",1987
154495,"10/6/2015 8:52","10/6/2015 9:02","SEA00418",589.579,"Seattle University / E Columbia St & 12th Ave","Occidental Park / Occidental Ave S & S Washington St","FH-04","PS-04","Member","Male",1968
154507,"10/6/2015 9:06","10/6/2015 9:18","SEA00356",696.362,"Seattle University / E Columbia St & 12th Ave","2nd Ave & Pine St","FH-04","CBD-13","Member","Male",1959
154508,"10/6/2015 9:07","10/6/2015 9:14","SEA00069",403.52,"E Harrison St & Broadway Ave E","Seattle University / E Columbia St & 12th Ave","CH-02","FH-04","Member","Other",1987
154546,"10/6/2015 9:54","10/6/2015 9:58","SEA00256",272.151,"12th Ave & E Mercer St","Seattle University / E Columbia St & 12th Ave","CH-15","FH-04","Member","Male",1995
154549,"10/6/2015 9:57","10/6/2015 10:07","SEA00354",609.744,"15th Ave E & E Thomas St","Frye Art Museum / Terry Ave & Columbia St","CH-05","FH-01","Member","Male",1967
154551,"10/6/2015 10:00","10/6/2015 10:07","SEA00450",457.105,"Frye Art Museum / Terry Ave & Columbia St","2nd Ave & Spring St","FH-01","CBD-06","Member","Male",1976
154552,"10/6/2015 10:01","10/6/2015 10:10","SEA00080",570.121,"Frye Art Museum / Terry Ave & Columbia St","Republican St & Westlake Ave N","FH-01","SLU-04","Member","Male",1982
154555,"10/6/2015 10:06","10/6/2015 10:12","SEA00316",325.93,"12th Ave & E Mercer St","Seattle University / E Columbia St & 12th Ave","CH-15","FH-04","Member","Female",1993
154558,"10/6/2015 10:17","10/6/2015 10:29","SEA00242",709.195,"Seattle University / E Columbia St & 12th Ave","E Harrison St & Broadway Ave E","FH-04","CH-02","Member","Female",1982
